repayment_id,transaction_id,retailer_id,order_date,due_date,payment_date,amount_due,amount_paid,days_late,payment_status
REP_00034616,TXN_00034616,RTL_004983,2024-12-14,2025-01-13,2025-01-15,19879,19879,2,Paid (Slight Delay)
REP_00034617,TXN_00034617,RTL_004983,2024-12-15,2025-01-14,2025-01-14,14555,14555,0,Paid On Time
REP_00034618,TXN_00034618,RTL_004983,2024-12-17,2025-01-16,2025-01-21,11659,11659,5,Paid (Slight Delay)
REP_00034619,TXN_00034619,RTL_004983,2024-12-20,2025-01-19,2025-01-19,17616,17616,0,Paid On Time
REP_00034620,TXN_00034620,RTL_004983,2024-12-24,2025-01-23,2025-01-29,14444,14444,6,Paid (Slight Delay)
REP_00034621,TXN_00034621,RTL_004983,2024-12-28,2025-01-27,2025-02-01,16910,16910,5,Paid (Slight Delay)
REP_00034622,TXN_00034622,RTL_004986,2024-12-03,2025-01-02,2025-01-13,4377,4377,11,Paid Late
REP_00034623,TXN_00034623,RTL_004986,2024-12-09,2025-01-08,2025-01-13,3946,3946,5,Paid (Slight Delay)
REP_00034624,TXN_00034624,RTL_004986,2024-12-11,2025-01-10,2025-01-16,4009,4009,6,Paid (Slight Delay)
REP_00034625,TXN_00034625,RTL_004986,2024-12-13,2025-01-12,2025-01-17,6390,6390,5,Paid (Slight Delay)
REP_00034626,TXN_00034626,RTL_004986,2024-12-16,2025-01-15,2025-01-22,8208,8208,7,Paid (Slight Delay)
REP_00034627,TXN_00034627,RTL_004986,2024-12-17,2025-01-16,2025-01-28,2299,2299,12,Paid Late
REP_00034628,TXN_00034628,RTL_004986,2024-12-19,2025-01-18,2025-01-27,4132,4132,9,Paid Late
REP_00034629,TXN_00034629,RTL_004986,2024-12-20,2025-01-19,2025-01-22,4238,4238,3,Paid (Slight Delay)
REP_00034630,TXN_00034630,RTL_004986,2024-12-21,2025-01-20,2025-01-24,4966,4966,4,Paid (Slight Delay)
REP_00034631,TXN_00034631,RTL_004986,2024-12-23,2025-01-22,2025-02-02,4211,4211,11,Paid Late
REP_00034632,TXN_00034632,RTL_004986,2024-12-24,2025-01-23,2025-01-31,4231,4231,8,Paid Late
REP_00034633,TXN_00034633,RTL_004986,2024-12-25,2025-01-24,2025-02-05,2899,2899,12,Paid Late
REP_00034634,TXN_00034634,RTL_004986,2024-12-29,2025-01-28,2025-01-31,5477,5477,3,Paid (Slight Delay)
REP_00034635,TXN_00034635,RTL_004986,2024-12-29,2025-01-28,2025-02-07,6762,6762,10,Paid Late
REP_00034636,TXN_00034636,RTL_004987,2024-12-28,2025-01-27,2025-01-28,6863,6863,1,Paid (Slight Delay)
REP_00034637,TXN_00034637,RTL_004987,2024-12-28,2025-01-27,2025-01-27,18124,18124,0,Paid On Time
REP_00034638,TXN_00034638,RTL_004987,2024-12-28,2025-01-27,2025-01-29,15601,15601,2,Paid (Slight Delay)
REP_00034639,TXN_00034639,RTL_004987,2024-12-28,2025-01-27,2025-01-28,13980,13980,1,Paid (Slight Delay)
REP_00034640,TXN_00034640,RTL_004987,2024-12-29,2025-01-28,2025-01-30,14187,14187,2,Paid (Slight Delay)
REP_00034641,TXN_00034641,RTL_004987,2024-12-29,2025-01-28,2025-01-29,12386,12386,1,Paid (Slight Delay)
REP_00034642,TXN_00034642,RTL_004987,2024-12-29,2025-01-28,2025-01-28,14690,14690,0,Paid On Time
REP_00034643,TXN_00034643,RTL_004987,2024-12-29,2025-01-28,2025-01-28,14977,14977,0,Paid On Time
REP_00034644,TXN_00034644,RTL_004987,2024-12-29,2025-01-28,2025-01-29,12498,12498,1,Paid (Slight Delay)
REP_00034645,TXN_00034645,RTL_004987,2024-12-29,2025-01-28,2025-01-28,9457,9457,0,Paid On Time
REP_00034646,TXN_00034646,RTL_004987,2024-12-29,2025-01-28,2025-01-28,17249,17249,0,Paid On Time
REP_00034647,TXN_00034647,RTL_004987,2024-12-29,2025-01-28,2025-01-28,7777,7777,0,Paid On Time
REP_00034648,TXN_00034648,RTL_004987,2024-12-29,2025-01-28,2025-01-28,13352,13352,0,Paid On Time
REP_00034649,TXN_00034649,RTL_004987,2024-12-30,2025-01-29,2025-01-31,13599,13599,2,Paid (Slight Delay)
REP_00034650,TXN_00034650,RTL_004987,2024-12-30,2025-01-29,2025-01-29,13764,13764,0,Paid On Time
REP_00034651,TXN_00034651,RTL_004987,2024-12-30,2025-01-29,2025-01-31,16220,16220,2,Paid (Slight Delay)
REP_00034652,TXN_00034652,RTL_004987,2024-12-30,2025-01-29,2025-01-31,14873,14873,2,Paid (Slight Delay)
REP_00034653,TXN_00034653,RTL_004987,2024-12-30,2025-01-29,2025-01-29,15681,15681,0,Paid On Time
REP_00034654,TXN_00034654,RTL_004990,2024-09-01,2024-10-01,2024-10-25,3016,3016,24,Paid Late
REP_00034655,TXN_00034655,RTL_004990,2024-10-23,2024-11-22,2024-12-19,2460,2460,27,Paid Late
REP_00034656,TXN_00034656,RTL_004990,2024-11-18,2024-12-18,2025-01-31,4135,4135,44,Paid Late
REP_00034657,TXN_00034657,RTL_004991,2024-12-19,2025-01-18,2025-01-20,14002,14002,2,Paid (Slight Delay)
REP_00034658,TXN_00034658,RTL_004991,2024-12-20,2025-01-19,2025-01-21,13046,13046,2,Paid (Slight Delay)
REP_00034659,TXN_00034659,RTL_004991,2024-12-21,2025-01-20,2025-01-20,20026,20026,0,Paid On Time
REP_00034660,TXN_00034660,RTL_004991,2024-12-21,2025-01-20,2025-01-20,6189,6189,0,Paid On Time
REP_00034661,TXN_00034661,RTL_004991,2024-12-21,2025-01-20,2025-01-21,9073,9073,1,Paid (Slight Delay)
REP_00034662,TXN_00034662,RTL_004991,2024-12-22,2025-01-21,2025-01-21,12500,12500,0,Paid On Time
REP_00034663,TXN_00034663,RTL_004991,2024-12-23,2025-01-22,2025-01-23,13458,13458,1,Paid (Slight Delay)
REP_00034664,TXN_00034664,RTL_004991,2024-12-23,2025-01-22,2025-01-24,8004,8004,2,Paid (Slight Delay)
REP_00034665,TXN_00034665,RTL_004991,2024-12-23,2025-01-22,2025-01-24,6541,6541,2,Paid (Slight Delay)
REP_00034666,TXN_00034666,RTL_004991,2024-12-23,2025-01-22,2025-01-22,10459,10459,0,Paid On Time
REP_00034667,TXN_00034667,RTL_004991,2024-12-23,2025-01-22,2025-01-22,12026,12026,0,Paid On Time
REP_00034668,TXN_00034668,RTL_004991,2024-12-24,2025-01-23,2025-01-24,7122,7122,1,Paid (Slight Delay)
REP_00034669,TXN_00034669,RTL_004991,2024-12-24,2025-01-23,2025-01-24,7533,7533,1,Paid (Slight Delay)
REP_00034670,TXN_00034670,RTL_004991,2024-12-25,2025-01-24,2025-01-25,13127,13127,1,Paid (Slight Delay)
REP_00034671,TXN_00034671,RTL_004991,2024-12-25,2025-01-24,2025-01-26,16748,16748,2,Paid (Slight Delay)
REP_00034672,TXN_00034672,RTL_004991,2024-12-25,2025-01-24,2025-01-24,14261,14261,0,Paid On Time
REP_00034673,TXN_00034673,RTL_004991,2024-12-26,2025-01-25,2025-01-27,13578,13578,2,Paid (Slight Delay)
REP_00034674,TXN_00034674,RTL_004991,2024-12-26,2025-01-25,2025-01-27,14216,14216,2,Paid (Slight Delay)
REP_00034675,TXN_00034675,RTL_004991,2024-12-27,2025-01-26,2025-01-26,8529,8529,0,Paid On Time
REP_00034676,TXN_00034676,RTL_004991,2024-12-27,2025-01-26,2025-01-27,8056,8056,1,Paid (Slight Delay)
REP_00034677,TXN_00034677,RTL_004991,2024-12-27,2025-01-26,2025-01-26,12515,12515,0,Paid On Time
REP_00034678,TXN_00034678,RTL_004991,2024-12-28,2025-01-27,2025-01-28,12291,12291,1,Paid (Slight Delay)
REP_00034679,TXN_00034679,RTL_004991,2024-12-28,2025-01-27,2025-01-27,17309,17309,0,Paid On Time
REP_00034680,TXN_00034680,RTL_004991,2024-12-28,2025-01-27,2025-01-29,17931,17931,2,Paid (Slight Delay)
REP_00034681,TXN_00034681,RTL_004991,2024-12-29,2025-01-28,2025-01-30,9805,9805,2,Paid (Slight Delay)
REP_00034682,TXN_00034682,RTL_004991,2024-12-29,2025-01-28,2025-01-28,16161,16161,0,Paid On Time
REP_00034683,TXN_00034683,RTL_004991,2024-12-29,2025-01-28,2025-01-30,15464,15464,2,Paid (Slight Delay)
REP_00034684,TXN_00034684,RTL_004991,2024-12-30,2025-01-29,2025-01-31,9332,9332,2,Paid (Slight Delay)
REP_00034685,TXN_00034685,RTL_004991,2024-12-30,2025-01-29,2025-01-30,19702,19702,1,Paid (Slight Delay)
REP_00034686,TXN_00034686,RTL_004993,2024-10-17,2024-11-16,2024-11-18,9860,9860,2,Paid (Slight Delay)
REP_00034687,TXN_00034687,RTL_004993,2024-10-19,2024-11-18,2024-11-20,19481,19481,2,Paid (Slight Delay)
REP_00034688,TXN_00034688,RTL_004993,2024-10-19,2024-11-18,2024-11-20,1813,1813,2,Paid (Slight Delay)
REP_00034689,TXN_00034689,RTL_004993,2024-10-27,2024-11-26,2024-11-26,8471,8471,0,Paid On Time
REP_00034690,TXN_00034690,RTL_004993,2024-10-28,2024-11-27,2024-11-29,8536,8536,2,Paid (Slight Delay)
REP_00034691,TXN_00034691,RTL_004993,2024-10-29,2024-11-28,2024-11-30,11259,11259,2,Paid (Slight Delay)
REP_00034692,TXN_00034692,RTL_004993,2024-10-31,2024-11-30,2024-12-01,15609,15609,1,Paid (Slight Delay)
REP_00034693,TXN_00034693,RTL_004993,2024-11-01,2024-12-01,2024-12-01,9707,9707,0,Paid On Time
REP_00034694,TXN_00034694,RTL_004993,2024-11-07,2024-12-07,2024-12-09,12510,12510,2,Paid (Slight Delay)
REP_00034695,TXN_00034695,RTL_004993,2024-11-10,2024-12-10,2024-12-11,9219,9219,1,Paid (Slight Delay)
REP_00034696,TXN_00034696,RTL_004993,2024-11-16,2024-12-16,2024-12-18,14778,14778,2,Paid (Slight Delay)
REP_00034697,TXN_00034697,RTL_004993,2024-11-27,2024-12-27,2024-12-28,10060,10060,1,Paid (Slight Delay)
REP_00034698,TXN_00034698,RTL_004993,2024-11-29,2024-12-29,2024-12-30,11355,11355,1,Paid (Slight Delay)
REP_00034699,TXN_00034699,RTL_004993,2024-11-30,2024-12-30,2024-12-31,8640,8640,1,Paid (Slight Delay)
REP_00034700,TXN_00034700,RTL_004993,2024-12-06,2025-01-05,2025-01-07,4582,4582,2,Paid (Slight Delay)
REP_00034701,TXN_00034701,RTL_004993,2024-12-07,2025-01-06,2025-01-08,17440,17440,2,Paid (Slight Delay)
REP_00034702,TXN_00034702,RTL_004993,2024-12-12,2025-01-11,2025-01-12,14385,14385,1,Paid (Slight Delay)
REP_00034703,TXN_00034703,RTL_004993,2024-12-12,2025-01-11,2025-01-13,13712,13712,2,Paid (Slight Delay)
REP_00034704,TXN_00034704,RTL_004993,2024-12-14,2025-01-13,2025-01-14,8891,8891,1,Paid (Slight Delay)
REP_00034705,TXN_00034705,RTL_004993,2024-12-20,2025-01-19,2025-01-20,12463,12463,1,Paid (Slight Delay)
REP_00034706,TXN_00034706,RTL_004993,2024-12-21,2025-01-20,2025-01-22,13093,13093,2,Paid (Slight Delay)
REP_00034707,TXN_00034707,RTL_004993,2024-12-25,2025-01-24,2025-01-24,6045,6045,0,Paid On Time
REP_00034708,TXN_00034708,RTL_004993,2024-12-26,2025-01-25,2025-01-25,8702,8702,0,Paid On Time
REP_00034709,TXN_00034709,RTL_004993,2024-12-27,2025-01-26,2025-01-27,9418,9418,1,Paid (Slight Delay)
REP_00034710,TXN_00034710,RTL_004993,2024-12-28,2025-01-27,2025-01-29,14410,14410,2,Paid (Slight Delay)
REP_00034711,TXN_00034711,RTL_004993,2024-12-30,2025-01-29,2025-01-30,14744,14744,1,Paid (Slight Delay)
REP_00034712,TXN_00034712,RTL_004994,2024-09-21,2024-10-21,2024-10-24,4172,4172,3,Paid (Slight Delay)
REP_00034713,TXN_00034713,RTL_004994,2024-09-27,2024-10-27,2024-11-09,1220,1220,13,Paid Late
REP_00034714,TXN_00034714,RTL_004994,2024-09-30,2024-10-30,2024-11-11,4381,4381,12,Paid Late
REP_00034715,TXN_00034715,RTL_004994,2024-10-14,2024-11-13,2024-11-21,5773,5773,8,Paid Late
REP_00034716,TXN_00034716,RTL_004994,2024-11-03,2024-12-03,2024-12-15,5418,5418,12,Paid Late
REP_00034717,TXN_00034717,RTL_004994,2024-11-10,2024-12-10,2024-12-21,4880,4880,11,Paid Late
REP_00034718,TXN_00034718,RTL_004994,2024-11-16,2024-12-16,2024-12-21,3460,3460,5,Paid (Slight Delay)
REP_00034719,TXN_00034719,RTL_004994,2024-11-25,2024-12-25,2024-12-31,5681,5681,6,Paid (Slight Delay)
REP_00034720,TXN_00034720,RTL_004994,2024-12-03,2025-01-02,2025-01-09,4340,4340,7,Paid (Slight Delay)
REP_00034721,TXN_00034721,RTL_004994,2024-12-04,2025-01-03,2025-01-13,4210,4210,10,Paid Late
REP_00034722,TXN_00034722,RTL_004994,2024-12-09,2025-01-08,2025-01-12,4856,4856,4,Paid (Slight Delay)
REP_00034723,TXN_00034723,RTL_004994,2024-12-23,2025-01-22,2025-01-28,4126,4126,6,Paid (Slight Delay)
REP_00034724,TXN_00034724,RTL_004994,2024-12-23,2025-01-22,2025-02-04,2894,2894,13,Paid Late
REP_00034725,TXN_00034725,RTL_004994,2024-12-30,2025-01-29,2025-02-06,7158,7158,8,Paid Late
REP_00034726,TXN_00034726,RTL_004995,2024-09-24,2024-10-24,,13675,0,431,Defaulted
REP_00034727,TXN_00034727,RTL_004995,2024-09-30,2024-10-30,2025-01-25,8939,5765,87,Partially Paid
REP_00034728,TXN_00034728,RTL_004995,2024-10-07,2024-11-06,2025-02-06,11477,7628,92,Partially Paid
REP_00034729,TXN_00034729,RTL_004995,2024-10-11,2024-11-10,2025-01-16,9781,6740,67,Partially Paid
REP_00034730,TXN_00034730,RTL_004995,2024-10-14,2024-11-13,,13140,0,411,Defaulted
REP_00034731,TXN_00034731,RTL_004995,2024-10-21,2024-11-20,2025-02-11,8480,4441,83,Partially Paid
REP_00034732,TXN_00034732,RTL_004995,2024-11-04,2024-12-04,2025-03-30,5310,4019,116,Partially Paid
REP_00034733,TXN_00034733,RTL_004995,2024-12-01,2024-12-31,,12322,0,363,Defaulted
REP_00034734,TXN_00034734,RTL_004995,2024-12-04,2025-01-03,2025-03-20,15444,9193,76,Partially Paid
REP_00034735,TXN_00034735,RTL_004995,2024-12-13,2025-01-12,,11180,0,351,Defaulted
REP_00034736,TXN_00034736,RTL_004995,2024-12-14,2025-01-13,2025-05-02,8772,5789,109,Partially Paid
REP_00034737,TXN_00034737,RTL_004995,2024-12-17,2025-01-16,,3896,0,347,Defaulted
REP_00034738,TXN_00034738,RTL_004995,2024-12-24,2025-01-23,,6343,0,340,Defaulted
REP_00034739,TXN_00034739,RTL_004997,2024-07-25,2024-08-24,2024-08-26,13702,13702,2,Paid (Slight Delay)
REP_00034740,TXN_00034740,RTL_004997,2024-07-27,2024-08-26,2024-08-26,26086,26086,0,Paid On Time
REP_00034741,TXN_00034741,RTL_004997,2024-07-30,2024-08-29,2024-08-30,29661,29661,1,Paid (Slight Delay)
REP_00034742,TXN_00034742,RTL_004997,2024-08-02,2024-09-01,2024-09-03,28387,28387,2,Paid (Slight Delay)
REP_00034743,TXN_00034743,RTL_004997,2024-08-23,2024-09-22,2024-09-22,17078,17078,0,Paid On Time
REP_00034744,TXN_00034744,RTL_004997,2024-09-10,2024-10-10,2024-10-12,26554,26554,2,Paid (Slight Delay)
REP_00034745,TXN_00034745,RTL_004997,2024-09-20,2024-10-20,2024-10-21,29553,29553,1,Paid (Slight Delay)
REP_00034746,TXN_00034746,RTL_004997,2024-09-21,2024-10-21,2024-10-22,24347,24347,1,Paid (Slight Delay)
REP_00034747,TXN_00034747,RTL_004997,2024-10-01,2024-10-31,2024-11-02,18676,18676,2,Paid (Slight Delay)
REP_00034748,TXN_00034748,RTL_004997,2024-10-05,2024-11-04,2024-11-04,32669,32669,0,Paid On Time
REP_00034749,TXN_00034749,RTL_004997,2024-10-30,2024-11-29,2024-11-30,20105,20105,1,Paid (Slight Delay)
REP_00034750,TXN_00034750,RTL_004997,2024-10-31,2024-11-30,2024-11-30,11068,11068,0,Paid On Time
REP_00034751,TXN_00034751,RTL_004997,2024-11-04,2024-12-04,2024-12-05,24831,24831,1,Paid (Slight Delay)
REP_00034752,TXN_00034752,RTL_004997,2024-11-14,2024-12-14,2024-12-16,27286,27286,2,Paid (Slight Delay)
REP_00034753,TXN_00034753,RTL_004997,2024-11-22,2024-12-22,2024-12-24,19039,19039,2,Paid (Slight Delay)
REP_00034754,TXN_00034754,RTL_004997,2024-11-23,2024-12-23,2024-12-24,25020,25020,1,Paid (Slight Delay)
REP_00034755,TXN_00034755,RTL_004997,2024-12-04,2025-01-03,2025-01-03,27127,27127,0,Paid On Time
REP_00034756,TXN_00034756,RTL_004997,2024-12-09,2025-01-08,2025-01-09,23892,23892,1,Paid (Slight Delay)
REP_00034757,TXN_00034757,RTL_004997,2024-12-18,2025-01-17,2025-01-18,21678,21678,1,Paid (Slight Delay)
REP_00034758,TXN_00034758,RTL_004997,2024-12-21,2025-01-20,2025-01-21,17285,17285,1,Paid (Slight Delay)
REP_00034759,TXN_00034759,RTL_004997,2024-12-30,2025-01-29,2025-01-31,22334,22334,2,Paid (Slight Delay)
REP_00034760,TXN_00034760,RTL_005000,2024-12-25,2025-01-24,2025-01-30,4747,4747,6,Paid (Slight Delay)
REP_00034761,TXN_00034761,RTL_005000,2024-12-26,2025-01-25,2025-01-26,4660,4660,1,Paid (Slight Delay)
REP_00034762,TXN_00034762,RTL_005000,2024-12-26,2025-01-25,2025-01-31,4445,4445,6,Paid (Slight Delay)
REP_00034763,TXN_00034763,RTL_005000,2024-12-27,2025-01-26,2025-01-28,3168,3168,2,Paid (Slight Delay)
REP_00034764,TXN_00034764,RTL_005000,2024-12-27,2025-01-26,2025-01-26,8977,8977,0,Paid On Time
REP_00034765,TXN_00034765,RTL_005000,2024-12-28,2025-01-27,2025-01-28,4639,4639,1,Paid (Slight Delay)
REP_00034766,TXN_00034766,RTL_005000,2024-12-28,2025-01-27,2025-01-27,2853,2853,0,Paid On Time
REP_00034767,TXN_00034767,RTL_005000,2024-12-28,2025-01-27,2025-01-29,3682,3682,2,Paid (Slight Delay)
REP_00034768,TXN_00034768,RTL_005000,2024-12-28,2025-01-27,2025-01-30,4340,4340,3,Paid (Slight Delay)
REP_00034769,TXN_00034769,RTL_005000,2024-12-28,2025-01-27,2025-02-01,5938,5938,5,Paid (Slight Delay)
REP_00034770,TXN_00034770,RTL_005000,2024-12-30,2025-01-29,2025-01-30,5869,5869,1,Paid (Slight Delay)
REP_00034771,TXN_00034771,RTL_005000,2024-12-30,2025-01-29,2025-01-29,6824,6824,0,Paid On Time
REP_00034772,TXN_00034772,RTL_005001,2024-10-05,2024-11-04,2024-11-04,11575,11575,0,Paid On Time
REP_00034773,TXN_00034773,RTL_005001,2024-10-06,2024-11-05,2024-11-05,8739,8739,0,Paid On Time
REP_00034774,TXN_00034774,RTL_005001,2024-10-09,2024-11-08,2024-11-10,15047,15047,2,Paid (Slight Delay)
REP_00034775,TXN_00034775,RTL_005001,2024-10-12,2024-11-11,2024-11-13,14992,14992,2,Paid (Slight Delay)
REP_00034776,TXN_00034776,RTL_005001,2024-10-14,2024-11-13,2024-11-14,11423,11423,1,Paid (Slight Delay)
REP_00034777,TXN_00034777,RTL_005001,2024-10-19,2024-11-18,2024-11-18,11119,11119,0,Paid On Time
REP_00034778,TXN_00034778,RTL_005001,2024-10-23,2024-11-22,2024-11-24,15246,15246,2,Paid (Slight Delay)
REP_00034779,TXN_00034779,RTL_005001,2024-10-31,2024-11-30,2024-11-30,10021,10021,0,Paid On Time
REP_00034780,TXN_00034780,RTL_005001,2024-11-01,2024-12-01,2024-12-02,11367,11367,1,Paid (Slight Delay)
REP_00034781,TXN_00034781,RTL_005001,2024-11-06,2024-12-06,2024-12-08,16782,16782,2,Paid (Slight Delay)
REP_00034782,TXN_00034782,RTL_005001,2024-11-09,2024-12-09,2024-12-11,14484,14484,2,Paid (Slight Delay)
REP_00034783,TXN_00034783,RTL_005001,2024-11-15,2024-12-15,2024-12-16,12938,12938,1,Paid (Slight Delay)
REP_00034784,TXN_00034784,RTL_005001,2024-11-20,2024-12-20,2024-12-20,8485,8485,0,Paid On Time
REP_00034785,TXN_00034785,RTL_005001,2024-11-29,2024-12-29,2024-12-31,12942,12942,2,Paid (Slight Delay)
REP_00034786,TXN_00034786,RTL_005001,2024-12-01,2024-12-31,2025-01-02,13574,13574,2,Paid (Slight Delay)
REP_00034787,TXN_00034787,RTL_005001,2024-12-09,2025-01-08,2025-01-10,15206,15206,2,Paid (Slight Delay)
REP_00034788,TXN_00034788,RTL_005001,2024-12-10,2025-01-09,2025-01-10,6596,6596,1,Paid (Slight Delay)
REP_00034789,TXN_00034789,RTL_005001,2024-12-12,2025-01-11,2025-01-11,16670,16670,0,Paid On Time
REP_00034790,TXN_00034790,RTL_005001,2024-12-15,2025-01-14,2025-01-16,10578,10578,2,Paid (Slight Delay)
REP_00034791,TXN_00034791,RTL_005001,2024-12-17,2025-01-16,2025-01-16,12843,12843,0,Paid On Time
REP_00034792,TXN_00034792,RTL_005001,2024-12-19,2025-01-18,2025-01-20,9860,9860,2,Paid (Slight Delay)
REP_00034793,TXN_00034793,RTL_005001,2024-12-27,2025-01-26,2025-01-28,17995,17995,2,Paid (Slight Delay)
REP_00034794,TXN_00034794,RTL_005001,2024-12-27,2025-01-26,2025-01-28,7366,7366,2,Paid (Slight Delay)
REP_00034795,TXN_00034795,RTL_005001,2024-12-29,2025-01-28,2025-01-28,16654,16654,0,Paid On Time
REP_00034796,TXN_00034796,RTL_005001,2024-12-29,2025-01-28,2025-01-29,5368,5368,1,Paid (Slight Delay)
REP_00034797,TXN_00034797,RTL_005002,2024-11-06,2024-12-06,2024-12-08,16612,16612,2,Paid (Slight Delay)
REP_00034798,TXN_00034798,RTL_005002,2024-11-09,2024-12-09,2024-12-10,14289,14289,1,Paid (Slight Delay)
REP_00034799,TXN_00034799,RTL_005002,2024-11-09,2024-12-09,2024-12-11,10345,10345,2,Paid (Slight Delay)
REP_00034800,TXN_00034800,RTL_005002,2024-11-15,2024-12-15,2024-12-16,15846,15846,1,Paid (Slight Delay)
REP_00034801,TXN_00034801,RTL_005002,2024-11-19,2024-12-19,2024-12-21,14200,14200,2,Paid (Slight Delay)
REP_00034802,TXN_00034802,RTL_005002,2024-11-19,2024-12-19,2024-12-20,10764,10764,1,Paid (Slight Delay)
REP_00034803,TXN_00034803,RTL_005002,2024-11-20,2024-12-20,2024-12-22,13554,13554,2,Paid (Slight Delay)
REP_00034804,TXN_00034804,RTL_005002,2024-11-21,2024-12-21,2024-12-21,15652,15652,0,Paid On Time
REP_00034805,TXN_00034805,RTL_005002,2024-11-22,2024-12-22,2024-12-24,4570,4570,2,Paid (Slight Delay)
REP_00034806,TXN_00034806,RTL_005002,2024-11-27,2024-12-27,2024-12-29,11461,11461,2,Paid (Slight Delay)
REP_00034807,TXN_00034807,RTL_005002,2024-11-29,2024-12-29,2024-12-30,15706,15706,1,Paid (Slight Delay)
REP_00034808,TXN_00034808,RTL_005002,2024-11-29,2024-12-29,2024-12-29,8479,8479,0,Paid On Time
REP_00034809,TXN_00034809,RTL_005002,2024-12-01,2024-12-31,2025-01-01,15029,15029,1,Paid (Slight Delay)
REP_00034810,TXN_00034810,RTL_005002,2024-12-06,2025-01-05,2025-01-06,6910,6910,1,Paid (Slight Delay)
REP_00034811,TXN_00034811,RTL_005002,2024-12-11,2025-01-10,2025-01-11,15343,15343,1,Paid (Slight Delay)
REP_00034812,TXN_00034812,RTL_005002,2024-12-16,2025-01-15,2025-01-15,8890,8890,0,Paid On Time
REP_00034813,TXN_00034813,RTL_005002,2024-12-17,2025-01-16,2025-01-17,12847,12847,1,Paid (Slight Delay)
REP_00034814,TXN_00034814,RTL_005002,2024-12-17,2025-01-16,2025-01-16,13451,13451,0,Paid On Time
REP_00034815,TXN_00034815,RTL_005002,2024-12-18,2025-01-17,2025-01-18,15060,15060,1,Paid (Slight Delay)
REP_00034816,TXN_00034816,RTL_005002,2024-12-18,2025-01-17,2025-01-17,14028,14028,0,Paid On Time
REP_00034817,TXN_00034817,RTL_005002,2024-12-21,2025-01-20,2025-01-22,14757,14757,2,Paid (Slight Delay)
REP_00034818,TXN_00034818,RTL_005002,2024-12-22,2025-01-21,2025-01-21,8279,8279,0,Paid On Time
REP_00034819,TXN_00034819,RTL_005002,2024-12-22,2025-01-21,2025-01-23,16317,16317,2,Paid (Slight Delay)
REP_00034820,TXN_00034820,RTL_005002,2024-12-23,2025-01-22,2025-01-24,10720,10720,2,Paid (Slight Delay)
REP_00034821,TXN_00034821,RTL_005002,2024-12-23,2025-01-22,2025-01-23,10068,10068,1,Paid (Slight Delay)
REP_00034822,TXN_00034822,RTL_005002,2024-12-25,2025-01-24,2025-01-25,14346,14346,1,Paid (Slight Delay)
REP_00034823,TXN_00034823,RTL_005003,2024-10-10,2024-11-09,2024-11-12,5187,5187,3,Paid (Slight Delay)
REP_00034824,TXN_00034824,RTL_005003,2024-10-11,2024-11-10,2024-11-12,12212,12212,2,Paid (Slight Delay)
REP_00034825,TXN_00034825,RTL_005003,2024-10-16,2024-11-15,2024-11-20,7163,7163,5,Paid (Slight Delay)
REP_00034826,TXN_00034826,RTL_005003,2024-10-23,2024-11-22,2024-11-25,11009,11009,3,Paid (Slight Delay)
REP_00034827,TXN_00034827,RTL_005003,2024-10-24,2024-11-23,2024-11-29,10912,10912,6,Paid (Slight Delay)
REP_00034828,TXN_00034828,RTL_005003,2024-11-18,2024-12-18,2024-12-24,6474,6474,6,Paid (Slight Delay)
REP_00034829,TXN_00034829,RTL_005003,2024-11-23,2024-12-23,2024-12-26,4306,4306,3,Paid (Slight Delay)
REP_00034830,TXN_00034830,RTL_005003,2024-11-24,2024-12-24,2024-12-29,6839,6839,5,Paid (Slight Delay)
REP_00034831,TXN_00034831,RTL_005003,2024-11-24,2024-12-24,2024-12-26,6900,6900,2,Paid (Slight Delay)
REP_00034832,TXN_00034832,RTL_005003,2024-12-01,2024-12-31,2025-01-05,8147,8147,5,Paid (Slight Delay)
REP_00034833,TXN_00034833,RTL_005003,2024-12-07,2025-01-06,2025-01-07,8557,8557,1,Paid (Slight Delay)
REP_00034834,TXN_00034834,RTL_005003,2024-12-16,2025-01-15,2025-01-21,8480,8480,6,Paid (Slight Delay)
REP_00034835,TXN_00034835,RTL_005003,2024-12-18,2025-01-17,2025-01-18,3042,3042,1,Paid (Slight Delay)
REP_00034836,TXN_00034836,RTL_005003,2024-12-22,2025-01-21,2025-01-22,4807,4807,1,Paid (Slight Delay)
REP_00034837,TXN_00034837,RTL_005004,2024-08-10,2024-09-09,2024-09-15,13960,13960,6,Paid (Slight Delay)
REP_00034838,TXN_00034838,RTL_005004,2024-08-17,2024-09-16,2024-09-19,10908,10908,3,Paid (Slight Delay)
REP_00034839,TXN_00034839,RTL_005004,2024-08-19,2024-09-18,2024-09-21,10543,10543,3,Paid (Slight Delay)
REP_00034840,TXN_00034840,RTL_005004,2024-08-27,2024-09-26,2024-09-28,19414,19414,2,Paid (Slight Delay)
REP_00034841,TXN_00034841,RTL_005004,2024-09-01,2024-10-01,2024-10-05,6381,6381,4,Paid (Slight Delay)
REP_00034842,TXN_00034842,RTL_005004,2024-09-21,2024-10-21,2024-10-22,7201,7201,1,Paid (Slight Delay)
REP_00034843,TXN_00034843,RTL_005004,2024-09-25,2024-10-25,2024-10-29,10106,10106,4,Paid (Slight Delay)
