transaction_id,retailer_id,order_date,order_amount,num_products,product_categories,manufacturers,payment_method,credit_used,order_number
TXN_00038105,RTL_005462,2024-12-09,23956,2,Grains & Pasta|Confectionery,Cadbury|Chi Limited,BNPL,23956,9
TXN_00038106,RTL_005462,2024-12-10,22917,3,Personal Care|Confectionery|Cooking Ingredients,Nigerian Breweries|Coca-Cola|Nestle,BNPL,22917,10
TXN_00038107,RTL_005462,2024-12-10,24236,2,Beverages|Household Items,Coca-Cola|Dangote,BNPL,24236,11
TXN_00038108,RTL_005462,2024-12-17,30530,1,Baby Products,Nigerian Breweries,BNPL,30530,12
TXN_00038109,RTL_005462,2024-12-18,28640,1,Beverages,Unilever,BNPL,28640,13
TXN_00038110,RTL_005462,2024-12-23,32276,1,Snacks,Procter & Gamble,BNPL,32276,14
TXN_00038111,RTL_005462,2024-12-23,26633,1,Dairy,Coca-Cola,BNPL,26633,15
TXN_00038112,RTL_005462,2024-12-25,38771,2,Confectionery|Dairy,Nestle|Dangote,BNPL,38771,16
TXN_00038113,RTL_005462,2024-12-28,19424,2,Grains & Pasta|Baby Products,Flour Mills|Unilever,BNPL,19424,17
TXN_00038114,RTL_005462,2024-12-30,28102,4,Frozen Foods|Beverages|Cooking Ingredients|Personal Care,Cadbury|PZ Cussons|Procter & Gamble,BNPL,28102,18
TXN_00038115,RTL_005463,2024-12-18,10763,2,Grains & Pasta|Snacks,Coca-Cola|Nestle,BNPL,10763,1
TXN_00038116,RTL_005463,2024-12-18,9367,2,Grains & Pasta|Beverages,Procter & Gamble|Coca-Cola,BNPL,9367,2
TXN_00038117,RTL_005463,2024-12-18,11279,1,Cooking Ingredients,Procter & Gamble,BNPL,11279,3
TXN_00038118,RTL_005463,2024-12-19,10232,2,Baby Products|Frozen Foods,Chi Limited|Cadbury,BNPL,10232,4
TXN_00038119,RTL_005463,2024-12-20,9928,1,Grains & Pasta,Flour Mills,BNPL,9928,5
TXN_00038120,RTL_005463,2024-12-21,11087,5,Dairy|Household Items|Cooking Ingredients|Grains & Pasta|Beverages,Coca-Cola|Unilever|PZ Cussons,BNPL,11087,6
TXN_00038121,RTL_005463,2024-12-21,13257,3,Beverages|Household Items|Personal Care,Unilever|Nigerian Breweries|Coca-Cola,BNPL,13257,7
TXN_00038122,RTL_005463,2024-12-21,5977,2,Beverages|Baby Products,Coca-Cola|Chi Limited,BNPL,5977,8
TXN_00038123,RTL_005463,2024-12-23,9208,1,Personal Care,Nestle,BNPL,9208,9
TXN_00038124,RTL_005463,2024-12-27,9252,2,Confectionery|Baby Products,Nestle|Coca-Cola,BNPL,9252,10
TXN_00038125,RTL_005463,2024-12-28,7627,1,Cooking Ingredients,Coca-Cola,BNPL,7627,11
TXN_00038126,RTL_005473,2024-12-19,18073,2,Grains & Pasta|Baby Products,PZ Cussons|Flour Mills,BNPL,18073,1
TXN_00038127,RTL_005473,2024-12-22,18769,4,Grains & Pasta|Personal Care|Snacks|Frozen Foods,Unilever|Nestle|PZ Cussons,BNPL,18769,2
TXN_00038128,RTL_005473,2024-12-23,10584,2,Baby Products|Grains & Pasta,PZ Cussons|Nigerian Breweries,BNPL,10584,3
TXN_00038129,RTL_005473,2024-12-23,11996,5,Grains & Pasta|Dairy|Snacks|Confectionery|Personal Care,Nigerian Breweries|Nestle|Unilever,BNPL,11996,4
TXN_00038130,RTL_005473,2024-12-25,1000,3,Snacks|Confectionery|Frozen Foods,Procter & Gamble|Nestle|Nigerian Breweries,BNPL,1000,5
TXN_00038131,RTL_005473,2024-12-27,7440,2,Confectionery|Grains & Pasta,Unilever|Chi Limited,BNPL,7440,6
TXN_00038132,RTL_005473,2024-12-28,8970,1,Cooking Ingredients,Cadbury,BNPL,8970,7
TXN_00038133,RTL_005473,2024-12-28,10050,1,Snacks,Coca-Cola,BNPL,10050,8
TXN_00038134,RTL_005474,2024-11-30,21564,2,Dairy|Household Items,Coca-Cola|Nestle,BNPL,21564,1
TXN_00038135,RTL_005474,2024-12-01,13635,3,Snacks|Household Items|Frozen Foods,Chi Limited|Flour Mills|Nestle,BNPL,13635,2
TXN_00038136,RTL_005474,2024-12-02,21987,3,Household Items|Cooking Ingredients|Baby Products,Procter & Gamble|PZ Cussons|Chi Limited,BNPL,21987,3
TXN_00038137,RTL_005474,2024-12-02,21674,2,Confectionery|Beverages,Chi Limited|Dangote,BNPL,21674,4
TXN_00038138,RTL_005474,2024-12-03,19877,1,Confectionery,Nestle,BNPL,19877,5
TXN_00038139,RTL_005474,2024-12-03,22814,3,Beverages|Dairy|Cooking Ingredients,Unilever|Procter & Gamble|Dangote,BNPL,22814,6
TXN_00038140,RTL_005474,2024-12-06,11007,1,Beverages,Nigerian Breweries,BNPL,11007,7
TXN_00038141,RTL_005474,2024-12-07,11327,4,Cooking Ingredients|Household Items|Baby Products|Grains & Pasta,PZ Cussons|Unilever|Cadbury,BNPL,11327,8
TXN_00038142,RTL_005474,2024-12-07,19823,5,Personal Care|Dairy|Grains & Pasta|Baby Products|Frozen Foods,Nigerian Breweries|Unilever|Nestle,BNPL,19823,9
TXN_00038143,RTL_005474,2024-12-09,10297,1,Cooking Ingredients,Unilever,BNPL,10297,10
TXN_00038144,RTL_005474,2024-12-13,7808,1,Cooking Ingredients,Dangote,BNPL,7808,11
TXN_00038145,RTL_005474,2024-12-13,15968,2,Grains & Pasta|Snacks,Chi Limited|Coca-Cola,BNPL,15968,12
TXN_00038146,RTL_005474,2024-12-15,21721,2,Dairy|Confectionery,PZ Cussons|Flour Mills,BNPL,21721,13
TXN_00038147,RTL_005474,2024-12-17,15284,4,Dairy|Snacks|Beverages|Frozen Foods,Dangote|Chi Limited|Flour Mills,BNPL,15284,14
TXN_00038148,RTL_005474,2024-12-19,22826,3,Grains & Pasta|Personal Care|Dairy,Coca-Cola|PZ Cussons|Flour Mills,BNPL,22826,15
TXN_00038149,RTL_005474,2024-12-25,15243,5,Cooking Ingredients|Confectionery|Baby Products|Household Items|Personal Care,Chi Limited|Nestle|PZ Cussons,BNPL,15243,16
TXN_00038150,RTL_005474,2024-12-27,10168,4,Dairy|Beverages|Cooking Ingredients|Household Items,Cadbury|Nestle|Coca-Cola,BNPL,10168,17
TXN_00038151,RTL_005474,2024-12-30,13216,2,Grains & Pasta|Confectionery,Nigerian Breweries|Dangote,BNPL,13216,18
TXN_00038152,RTL_005475,2024-12-24,7374,2,Snacks|Frozen Foods,PZ Cussons|Dangote,BNPL,7374,1
TXN_00038153,RTL_005475,2024-12-25,10902,5,Baby Products|Personal Care|Beverages|Cooking Ingredients|Household Items,Dangote|Nigerian Breweries|Coca-Cola,BNPL,10902,2
TXN_00038154,RTL_005475,2024-12-25,9100,1,Personal Care,PZ Cussons,BNPL,9100,3
TXN_00038155,RTL_005475,2024-12-25,6824,3,Cooking Ingredients|Household Items|Confectionery,Nigerian Breweries|Nestle|Flour Mills,BNPL,6824,4
TXN_00038156,RTL_005475,2024-12-26,9230,2,Baby Products|Household Items,Chi Limited|PZ Cussons,BNPL,9230,5
TXN_00038157,RTL_005475,2024-12-27,10182,1,Household Items,Cadbury,BNPL,10182,6
TXN_00038158,RTL_005475,2024-12-28,12797,5,Frozen Foods|Household Items|Grains & Pasta|Dairy|Beverages,Procter & Gamble|Nestle|Nigerian Breweries,BNPL,12797,7
TXN_00038159,RTL_005475,2024-12-28,13694,4,Snacks|Confectionery|Personal Care|Beverages,Flour Mills|Unilever|Nestle,BNPL,13694,8
TXN_00038160,RTL_005475,2024-12-29,7686,4,Confectionery|Baby Products|Personal Care|Dairy,Nestle|Unilever|Coca-Cola,BNPL,7686,9
TXN_00038161,RTL_005475,2024-12-29,6777,4,Personal Care|Frozen Foods|Beverages|Baby Products,Cadbury|PZ Cussons|Nestle,BNPL,6777,10
TXN_00038162,RTL_005478,2024-12-15,4375,1,Baby Products,Nestle,BNPL,4375,1
TXN_00038163,RTL_005478,2024-12-18,4244,5,Household Items|Dairy|Personal Care|Frozen Foods|Baby Products,Nigerian Breweries|Chi Limited|Procter & Gamble,BNPL,4244,2
TXN_00038164,RTL_005478,2024-12-20,4436,3,Baby Products|Beverages|Grains & Pasta,Dangote|Procter & Gamble|Coca-Cola,BNPL,4436,3
TXN_00038165,RTL_005478,2024-12-26,4291,5,Snacks|Personal Care|Cooking Ingredients|Grains & Pasta|Dairy,Procter & Gamble|Nigerian Breweries|Dangote,BNPL,4291,4
TXN_00038166,RTL_005478,2024-12-28,3319,5,Cooking Ingredients|Beverages|Frozen Foods|Confectionery|Household Items,Unilever|Cadbury|Chi Limited,BNPL,3319,5
TXN_00038167,RTL_005483,2024-12-29,6767,4,Grains & Pasta|Snacks|Beverages|Dairy,Nigerian Breweries|Coca-Cola|Dangote,BNPL,6767,1
TXN_00038168,RTL_005483,2024-12-29,7669,1,Cooking Ingredients,Nigerian Breweries,BNPL,7669,2
TXN_00038169,RTL_005483,2024-12-29,5949,2,Baby Products|Personal Care,Cadbury|Coca-Cola,BNPL,5949,3
TXN_00038170,RTL_005483,2024-12-29,7122,3,Frozen Foods|Cooking Ingredients|Grains & Pasta,Flour Mills|PZ Cussons|Chi Limited,BNPL,7122,4
TXN_00038171,RTL_005483,2024-12-29,7713,4,Beverages|Household Items|Baby Products|Personal Care,Nigerian Breweries|Chi Limited|Nestle,BNPL,7713,5
TXN_00038172,RTL_005483,2024-12-29,7016,5,Dairy|Grains & Pasta|Baby Products|Beverages|Cooking Ingredients,Procter & Gamble|Nestle|Chi Limited,BNPL,7016,6
TXN_00038173,RTL_005483,2024-12-30,5115,5,Cooking Ingredients|Frozen Foods|Snacks|Baby Products|Household Items,Cadbury|Flour Mills|PZ Cussons,BNPL,5115,7
TXN_00038174,RTL_005483,2024-12-30,8404,1,Confectionery,Nestle,BNPL,8404,8
TXN_00038175,RTL_005483,2024-12-30,10102,1,Dairy,PZ Cussons,BNPL,10102,9
TXN_00038176,RTL_005483,2024-12-30,10909,1,Cooking Ingredients,Cadbury,BNPL,10909,10
TXN_00038177,RTL_005483,2024-12-30,6191,1,Dairy,Cadbury,BNPL,6191,11
TXN_00038178,RTL_005483,2024-12-30,8100,2,Beverages|Dairy,Chi Limited|Flour Mills,BNPL,8100,12
TXN_00038179,RTL_005483,2024-12-30,6797,3,Baby Products|Personal Care|Dairy,Chi Limited|Flour Mills|Nestle,BNPL,6797,13
TXN_00038180,RTL_005483,2024-12-30,11328,4,Grains & Pasta|Confectionery|Personal Care|Snacks,Dangote|PZ Cussons|Chi Limited,BNPL,11328,14
TXN_00038181,RTL_005483,2024-12-30,8895,5,Cooking Ingredients|Household Items|Baby Products|Confectionery|Beverages,Chi Limited|Nigerian Breweries|Nestle,BNPL,8895,15
TXN_00038182,RTL_005483,2024-12-30,8540,3,Dairy|Beverages|Frozen Foods,Unilever|Chi Limited|Dangote,BNPL,8540,16
TXN_00038183,RTL_005483,2024-12-30,8694,3,Personal Care|Dairy|Confectionery,Cadbury|Coca-Cola|Procter & Gamble,BNPL,8694,17
TXN_00038184,RTL_005486,2024-12-23,10105,4,Frozen Foods|Household Items|Snacks|Baby Products,Unilever|Chi Limited|Flour Mills,BNPL,10105,1
TXN_00038185,RTL_005486,2024-12-25,11589,5,Personal Care|Household Items|Snacks|Confectionery|Cooking Ingredients,Coca-Cola|Dangote|Cadbury,BNPL,11589,2
TXN_00038186,RTL_005486,2024-12-25,11183,1,Dairy,PZ Cussons,BNPL,11183,3
TXN_00038187,RTL_005486,2024-12-25,13691,5,Grains & Pasta|Baby Products|Dairy|Cooking Ingredients|Personal Care,Nigerian Breweries|Unilever|Chi Limited,BNPL,13691,4
TXN_00038188,RTL_005486,2024-12-26,9480,2,Confectionery|Dairy,Flour Mills|Coca-Cola,BNPL,9480,5
TXN_00038189,RTL_005486,2024-12-26,10110,4,Baby Products|Cooking Ingredients|Confectionery|Snacks,Flour Mills|Unilever|Nestle,BNPL,10110,6
TXN_00038190,RTL_005486,2024-12-26,7888,5,Baby Products|Confectionery|Dairy|Grains & Pasta|Snacks,Nestle|Procter & Gamble|Dangote,BNPL,7888,7
TXN_00038191,RTL_005486,2024-12-27,10873,1,Dairy,Coca-Cola,BNPL,10873,8
TXN_00038192,RTL_005486,2024-12-27,12569,5,Confectionery|Beverages|Cooking Ingredients|Frozen Foods|Household Items,Chi Limited|Unilever|PZ Cussons,BNPL,12569,9
TXN_00038193,RTL_005486,2024-12-29,12217,1,Household Items,Dangote,BNPL,12217,10
TXN_00038194,RTL_005486,2024-12-29,7845,4,Grains & Pasta|Snacks|Dairy|Cooking Ingredients,PZ Cussons|Procter & Gamble|Coca-Cola,BNPL,7845,11
TXN_00038195,RTL_005486,2024-12-30,7334,4,Grains & Pasta|Baby Products|Personal Care|Household Items,Nigerian Breweries|Unilever|Coca-Cola,BNPL,7334,12
TXN_00038196,RTL_005486,2024-12-30,12811,1,Snacks,Unilever,BNPL,12811,13
TXN_00038197,RTL_005487,2024-12-07,8603,1,Personal Care,Cadbury,BNPL,8603,1
TXN_00038198,RTL_005487,2024-12-08,10361,5,Frozen Foods|Beverages|Snacks|Grains & Pasta|Household Items,Nestle|PZ Cussons|Chi Limited,BNPL,10361,2
TXN_00038199,RTL_005487,2024-12-10,9082,5,Cooking Ingredients|Dairy|Grains & Pasta|Confectionery|Frozen Foods,Chi Limited|Unilever|Nigerian Breweries,BNPL,9082,3
TXN_00038200,RTL_005487,2024-12-13,12007,1,Dairy,Nestle,BNPL,12007,4
TXN_00038201,RTL_005487,2024-12-15,7007,1,Baby Products,Chi Limited,BNPL,7007,5
TXN_00038202,RTL_005487,2024-12-21,14496,4,Cooking Ingredients|Snacks|Household Items|Frozen Foods,Flour Mills|Nigerian Breweries|Unilever,BNPL,14496,6
TXN_00038203,RTL_005487,2024-12-22,11164,1,Dairy,Nigerian Breweries,BNPL,11164,7
TXN_00038204,RTL_005487,2024-12-22,7298,5,Beverages|Cooking Ingredients|Snacks|Baby Products|Confectionery,Nestle|Procter & Gamble|Coca-Cola,BNPL,7298,8
TXN_00038205,RTL_005487,2024-12-23,9887,2,Beverages|Cooking Ingredients,Dangote|PZ Cussons,BNPL,9887,9
TXN_00038206,RTL_005487,2024-12-27,11730,4,Confectionery|Household Items|Dairy|Personal Care,PZ Cussons|Cadbury|Unilever,BNPL,11730,10
TXN_00038207,RTL_005487,2024-12-27,7830,2,Frozen Foods|Grains & Pasta,Procter & Gamble|Cadbury,BNPL,7830,11
TXN_00038208,RTL_005487,2024-12-30,10804,2,Household Items|Baby Products,Unilever|Procter & Gamble,BNPL,10804,12
TXN_00038209,RTL_005490,2024-11-27,8201,1,Cooking Ingredients,Flour Mills,BNPL,8201,1
TXN_00038210,RTL_005490,2024-11-30,3735,1,Household Items,Flour Mills,BNPL,3735,2
TXN_00038211,RTL_005490,2024-12-05,5744,3,Personal Care|Household Items|Snacks,Chi Limited|Procter & Gamble|Unilever,BNPL,5744,3
TXN_00038212,RTL_005490,2024-12-14,7844,1,Grains & Pasta,Dangote,BNPL,7844,4
TXN_00038213,RTL_005490,2024-12-17,6502,4,Household Items|Dairy|Beverages|Confectionery,Dangote|Nestle|PZ Cussons,BNPL,6502,5
TXN_00038214,RTL_005490,2024-12-18,4084,4,Household Items|Cooking Ingredients|Personal Care|Baby Products,Coca-Cola|Procter & Gamble|Unilever,BNPL,4084,6
TXN_00038215,RTL_005490,2024-12-19,5369,4,Snacks|Grains & Pasta|Household Items|Frozen Foods,Nestle|Flour Mills|Cadbury,BNPL,5369,7
TXN_00038216,RTL_005490,2024-12-22,4348,5,Snacks|Confectionery|Frozen Foods|Dairy|Beverages,Flour Mills|Nigerian Breweries|Dangote,BNPL,4348,8
TXN_00038217,RTL_005491,2024-09-18,5978,2,Baby Products|Beverages,Cadbury|Unilever,BNPL,5978,1
TXN_00038218,RTL_005491,2024-10-01,5762,5,Cooking Ingredients|Confectionery|Personal Care|Frozen Foods|Baby Products,Cadbury|Chi Limited|PZ Cussons,BNPL,5762,2
TXN_00038219,RTL_005491,2024-10-08,9315,2,Dairy|Grains & Pasta,Chi Limited|Flour Mills,BNPL,9315,3
TXN_00038220,RTL_005491,2024-10-22,6231,5,Confectionery|Baby Products|Beverages|Grains & Pasta|Frozen Foods,Dangote|Coca-Cola|Chi Limited,BNPL,6231,4
TXN_00038221,RTL_005491,2024-10-28,3323,4,Cooking Ingredients|Household Items|Confectionery|Grains & Pasta,Coca-Cola|Unilever|Nestle,BNPL,3323,5
TXN_00038222,RTL_005491,2024-10-30,6395,2,Cooking Ingredients|Baby Products,PZ Cussons|Procter & Gamble,BNPL,6395,6
TXN_00038223,RTL_005491,2024-11-03,5942,5,Grains & Pasta|Dairy|Snacks|Cooking Ingredients|Baby Products,Nestle|Cadbury|Coca-Cola,BNPL,5942,7
TXN_00038224,RTL_005491,2024-11-07,6242,2,Household Items|Snacks,Dangote|Nigerian Breweries,BNPL,6242,8
TXN_00038225,RTL_005491,2024-11-08,5193,3,Cooking Ingredients|Confectionery|Personal Care,Procter & Gamble|PZ Cussons|Dangote,BNPL,5193,9
TXN_00038226,RTL_005491,2024-11-10,7952,4,Cooking Ingredients|Beverages|Household Items|Grains & Pasta,Procter & Gamble|Cadbury|Chi Limited,BNPL,7952,10
TXN_00038227,RTL_005491,2024-11-15,6249,5,Frozen Foods|Beverages|Cooking Ingredients|Baby Products|Confectionery,Chi Limited|Flour Mills|Unilever,BNPL,6249,11
TXN_00038228,RTL_005491,2024-11-17,10569,1,Grains & Pasta,Unilever,BNPL,10569,12
TXN_00038229,RTL_005491,2024-12-20,5885,4,Frozen Foods|Grains & Pasta|Snacks|Dairy,Chi Limited|Dangote|Nigerian Breweries,BNPL,5885,13
TXN_00038230,RTL_005491,2024-12-21,5976,2,Confectionery|Dairy,Cadbury|PZ Cussons,BNPL,5976,14
TXN_00038231,RTL_005493,2024-09-13,2812,1,Baby Products,PZ Cussons,BNPL,2812,1
TXN_00038232,RTL_005493,2024-10-15,5722,3,Dairy|Beverages|Baby Products,Coca-Cola|Nigerian Breweries|Unilever,BNPL,5722,2
TXN_00038233,RTL_005493,2024-10-30,5277,2,Grains & Pasta|Beverages,Cadbury|Chi Limited,BNPL,5277,3
TXN_00038234,RTL_005493,2024-11-03,3846,5,Cooking Ingredients|Household Items|Baby Products|Snacks|Confectionery,Cadbury|Unilever|Flour Mills,BNPL,3846,4
TXN_00038235,RTL_005493,2024-11-23,4964,2,Baby Products|Snacks,Nigerian Breweries|Nestle,BNPL,4964,5
TXN_00038236,RTL_005493,2024-12-05,4557,2,Baby Products|Confectionery,Dangote|Chi Limited,BNPL,4557,6
TXN_00038237,RTL_005493,2024-12-07,4638,5,Frozen Foods|Personal Care|Confectionery|Snacks|Baby Products,PZ Cussons|Coca-Cola|Flour Mills,BNPL,4638,7
TXN_00038238,RTL_005493,2024-12-18,6586,3,Grains & Pasta|Household Items|Cooking Ingredients,Chi Limited|Cadbury|PZ Cussons,BNPL,6586,8
TXN_00038239,RTL_005495,2024-12-30,19903,3,Baby Products|Personal Care|Beverages,Chi Limited|Procter & Gamble|Nigerian Breweries,BNPL,19903,1
TXN_00038240,RTL_005495,2024-12-30,8903,2,Grains & Pasta|Household Items,Nigerian Breweries|Procter & Gamble,BNPL,8903,2
TXN_00038241,RTL_005495,2024-12-30,12681,3,Household Items|Grains & Pasta|Baby Products,Coca-Cola|Nigerian Breweries|Nestle,BNPL,12681,3
TXN_00038242,RTL_005495,2024-12-30,9399,4,Personal Care|Dairy|Baby Products|Snacks,Procter & Gamble|Unilever|PZ Cussons,BNPL,9399,4
TXN_00038243,RTL_005495,2024-12-30,14885,5,Frozen Foods|Personal Care|Cooking Ingredients|Grains & Pasta|Baby Products,Procter & Gamble|Nigerian Breweries|Chi Limited,BNPL,14885,5
TXN_00038244,RTL_005495,2024-12-30,9048,1,Household Items,Unilever,BNPL,9048,6
TXN_00038245,RTL_005495,2024-12-30,11193,2,Confectionery|Frozen Foods,Chi Limited|PZ Cussons,BNPL,11193,7
TXN_00038246,RTL_005495,2024-12-30,15547,5,Household Items|Personal Care|Dairy|Beverages|Cooking Ingredients,Nestle|Cadbury|Dangote,BNPL,15547,8
TXN_00038247,RTL_005495,2024-12-30,11220,4,Baby Products|Grains & Pasta|Confectionery|Snacks,Nestle|Procter & Gamble|Cadbury,BNPL,11220,9
TXN_00038248,RTL_005495,2024-12-30,17165,4,Cooking Ingredients|Household Items|Baby Products|Dairy,PZ Cussons|Chi Limited|Dangote,BNPL,17165,10
TXN_00038249,RTL_005495,2024-12-30,16822,2,Grains & Pasta|Personal Care,Unilever|Dangote,BNPL,16822,11
TXN_00038250,RTL_005495,2024-12-30,14954,5,Household Items|Cooking Ingredients|Snacks|Beverages|Confectionery,Coca-Cola|PZ Cussons|Flour Mills,BNPL,14954,12
TXN_00038251,RTL_005495,2024-12-30,15281,2,Dairy|Beverages,Dangote|Chi Limited,BNPL,15281,13
TXN_00038252,RTL_005496,2024-09-23,7812,1,Dairy,Unilever,BNPL,7812,1
TXN_00038253,RTL_005496,2024-10-08,10467,4,Household Items|Personal Care|Baby Products|Confectionery,Chi Limited|Flour Mills|Dangote,BNPL,10467,2
TXN_00038254,RTL_005496,2024-10-16,10507,2,Confectionery|Grains & Pasta,Coca-Cola|Chi Limited,BNPL,10507,3
TXN_00038255,RTL_005496,2024-10-20,6795,1,Beverages,Nestle,BNPL,6795,4
TXN_00038256,RTL_005496,2024-10-21,7733,1,Confectionery,Coca-Cola,BNPL,7733,5
TXN_00038257,RTL_005496,2024-10-27,5242,4,Baby Products|Dairy|Beverages|Grains & Pasta,Coca-Cola|PZ Cussons|Nestle,BNPL,5242,6
TXN_00038258,RTL_005496,2024-11-03,10648,2,Personal Care|Baby Products,Coca-Cola|Nigerian Breweries,BNPL,10648,7
TXN_00038259,RTL_005496,2024-11-05,7330,5,Snacks|Baby Products|Dairy|Beverages|Household Items,Coca-Cola|Unilever|Cadbury,BNPL,7330,8
TXN_00038260,RTL_005496,2024-11-08,12426,5,Baby Products|Confectionery|Dairy|Beverages|Cooking Ingredients,Coca-Cola|Nestle|PZ Cussons,BNPL,12426,9
TXN_00038261,RTL_005496,2024-11-14,9557,2,Grains & Pasta|Confectionery,Cadbury|Unilever,BNPL,9557,10
TXN_00038262,RTL_005496,2024-11-25,5699,3,Confectionery|Personal Care|Snacks,Unilever|Chi Limited|PZ Cussons,BNPL,5699,11
TXN_00038263,RTL_005496,2024-11-30,5488,3,Beverages|Grains & Pasta|Personal Care,Cadbury|Chi Limited|Coca-Cola,BNPL,5488,12
TXN_00038264,RTL_005496,2024-12-15,9818,3,Personal Care|Baby Products|Dairy,Cadbury|Dangote|Coca-Cola,BNPL,9818,13
TXN_00038265,RTL_005496,2024-12-17,13235,5,Snacks|Frozen Foods|Baby Products|Grains & Pasta|Personal Care,Nigerian Breweries|Coca-Cola|PZ Cussons,BNPL,13235,14
TXN_00038266,RTL_005496,2024-12-21,12423,2,Grains & Pasta|Confectionery,Chi Limited|Nestle,BNPL,12423,15
TXN_00038267,RTL_005496,2024-12-22,7443,1,Grains & Pasta,Procter & Gamble,BNPL,7443,16
TXN_00038268,RTL_005496,2024-12-25,12711,4,Cooking Ingredients|Personal Care|Grains & Pasta|Frozen Foods,Procter & Gamble|PZ Cussons|Nigerian Breweries,BNPL,12711,17
TXN_00038269,RTL_005496,2024-12-27,7741,2,Grains & Pasta|Dairy,Flour Mills|Nestle,BNPL,7741,18
TXN_00038270,RTL_005496,2024-12-30,4009,5,Confectionery|Grains & Pasta|Household Items|Personal Care|Beverages,Flour Mills|Cadbury|Dangote,BNPL,4009,19
TXN_00038271,RTL_005499,2024-12-11,4558,3,Grains & Pasta|Beverages|Snacks,Coca-Cola|Nestle|Nigerian Breweries,BNPL,4558,1
TXN_00038272,RTL_005499,2024-12-12,1000,2,Baby Products|Confectionery,Coca-Cola|Nigerian Breweries,BNPL,1000,2
TXN_00038273,RTL_005499,2024-12-12,5614,5,Baby Products|Snacks|Beverages|Frozen Foods|Household Items,Dangote|Coca-Cola|Nestle,BNPL,5614,3
TXN_00038274,RTL_005499,2024-12-13,3686,3,Dairy|Household Items|Grains & Pasta,Cadbury|Chi Limited|Dangote,BNPL,3686,4
TXN_00038275,RTL_005499,2024-12-14,1000,1,Snacks,Flour Mills,BNPL,1000,5
TXN_00038276,RTL_005499,2024-12-20,5829,5,Beverages|Grains & Pasta|Snacks|Household Items|Cooking Ingredients,Nigerian Breweries|Procter & Gamble|Coca-Cola,BNPL,5829,6
TXN_00038277,RTL_005499,2024-12-21,6931,5,Cooking Ingredients|Personal Care|Baby Products|Household Items|Beverages,Coca-Cola|Unilever|Nigerian Breweries,BNPL,6931,7
TXN_00038278,RTL_005499,2024-12-21,4030,3,Grains & Pasta|Confectionery|Snacks,Flour Mills|Cadbury|Dangote,BNPL,4030,8
TXN_00038279,RTL_005499,2024-12-22,5085,5,Household Items|Baby Products|Grains & Pasta|Cooking Ingredients|Confectionery,Chi Limited|Nigerian Breweries|Flour Mills,BNPL,5085,9
TXN_00038280,RTL_005499,2024-12-24,6544,3,Grains & Pasta|Frozen Foods|Personal Care,PZ Cussons|Unilever|Nestle,BNPL,6544,10
TXN_00038281,RTL_005499,2024-12-24,5017,5,Household Items|Beverages|Confectionery|Frozen Foods|Cooking Ingredients,PZ Cussons|Flour Mills|Coca-Cola,BNPL,5017,11
TXN_00038282,RTL_005499,2024-12-25,4386,3,Personal Care|Grains & Pasta|Snacks,Cadbury|Nigerian Breweries|Chi Limited,BNPL,4386,12
TXN_00038283,RTL_005499,2024-12-30,4629,4,Beverages|Snacks|Frozen Foods|Household Items,Nestle|Unilever|Nigerian Breweries,BNPL,4629,13
TXN_00038284,RTL_005500,2024-08-24,9074,5,Baby Products|Dairy|Grains & Pasta|Cooking Ingredients|Beverages,Dangote|Flour Mills|Nestle,BNPL,9074,1
TXN_00038285,RTL_005500,2024-08-27,9403,2,Personal Care|Household Items,Coca-Cola|PZ Cussons,BNPL,9403,2
TXN_00038286,RTL_005500,2024-08-29,6193,2,Dairy|Grains & Pasta,Flour Mills|Chi Limited,BNPL,6193,3
TXN_00038287,RTL_005500,2024-09-06,8579,4,Snacks|Confectionery|Baby Products|Dairy,Flour Mills|Unilever|Cadbury,BNPL,8579,4
TXN_00038288,RTL_005500,2024-09-09,9807,4,Beverages|Baby Products|Frozen Foods|Snacks,Coca-Cola|Flour Mills|Dangote,BNPL,9807,5
TXN_00038289,RTL_005500,2024-09-16,8328,1,Beverages,Chi Limited,BNPL,8328,6
TXN_00038290,RTL_005500,2024-09-24,10038,3,Dairy|Confectionery|Grains & Pasta,Coca-Cola|Procter & Gamble|Flour Mills,BNPL,10038,7
TXN_00038291,RTL_005500,2024-09-27,9987,3,Grains & Pasta|Snacks|Household Items,Nigerian Breweries|Coca-Cola|Unilever,BNPL,9987,8
TXN_00038292,RTL_005500,2024-10-03,12104,4,Cooking Ingredients|Snacks|Beverages|Personal Care,Dangote|PZ Cussons|Nestle,BNPL,12104,9
TXN_00038293,RTL_005500,2024-10-03,13090,2,Confectionery|Dairy,Chi Limited|Coca-Cola,BNPL,13090,10
TXN_00038294,RTL_005500,2024-10-05,6582,1,Personal Care,Nigerian Breweries,BNPL,6582,11
TXN_00038295,RTL_005500,2024-10-17,12791,4,Household Items|Cooking Ingredients|Grains & Pasta|Baby Products,Dangote|Chi Limited|Flour Mills,BNPL,12791,12
TXN_00038296,RTL_005500,2024-10-23,11459,2,Beverages|Dairy,Chi Limited|Unilever,BNPL,11459,13
TXN_00038297,RTL_005500,2024-11-15,4878,4,Beverages|Household Items|Frozen Foods|Confectionery,PZ Cussons|Procter & Gamble|Chi Limited,BNPL,4878,14
